m#####################################################################################
### CosmicWatch: The Desktop Muon Detector
### Questions? saxani@mit.edu
### Comp_date Comp_time Event Ardn_time[ms] ADC[0-1023] SiPM[mV] Deadtime[ms] Temp[C]
### Distance: 2 cm; Angle: 0.0 degrees
#####################################################################################
1 503 192 32.67 38 27.13
2 1732 307 54.48 76 27.45
2020-09-25 14:40:13.689634 3 3054 63 17.91 150 27.34
2020-09-25 14:40:13.856437 4 3221 227 38.83 154 27.34
2020-09-25 14:40:16.074027 5 5422 332 61.17 226 27.45
2020-09-25 14:40:16.225814 6 5592 65 18.22 230 27.34
2020-09-25 14:40:16.423540 7 5791 63 17.91 235 27.34
2020-09-25 14:40:16.949239 8 6303 499 141.24 273 27.34
2020-09-25 14:40:17.082377 9 6451 63 17.91 277 27.34
2020-09-25 14:40:17.447515 10 6814 115 23.18 281 27.13
2020-09-25 14:40:17.722748 11 7071 167 28.76 319 27.34
2020-09-25 14:40:18.041030 12 7399 63 17.91 323 27.34
2020-09-25 14:40:18.750057 13 8118 184 31.36 362 27.34
2020-09-25 14:40:21.034032 14 10404 63 17.91 436 27.34
2020-09-25 14:40:21.386210 15 10756 97 21.75 441 27.34
2020-09-25 14:40:21.548719 16 10917 73 19.32 445 27.34
2020-09-25 14:40:23.313232 17 12680 71 19.06 517 27.34
2020-09-25 14:40:23.805217 18 13176 135 24.92 555 27.34
2020-09-25 14:40:25.620098 19 14977 287 50.23 594 27.34
2020-09-25 14:40:26.053502 20 15404 77 19.81 633 27.34
2020-09-25 14:40:26.417532 21 15791 172 29.49 637 27.34
2020-09-25 14:40:26.933666 22 16288 280 48.67 675 27.34
2020-09-25 14:40:27.136125 23 16526 124 23.92 680 27.34
2020-09-25 14:40:27.184993 24 16558 236 40.44 685 27.34
2020-09-25 14:40:27.850377 25 17224 255 43.96 725 27.34
2020-09-25 14:40:28.350545 26 17726 71 19.06 729 27.34
2020-09-25 14:40:28.581445 27 17948 231 39.55 733 27.34
2020-09-25 14:40:29.585722 28 18962 105 22.39 772 27.34
2020-09-25 14:40:30.759950 29 20125 252 43.42 845 27.34
2020-09-25 14:40:30.974409 30 20348 505 145.23 850 27.34
2020-09-25 14:40:31.228727 31 20606 184 31.36 855 27.13
2020-09-25 14:40:32.097437 32 21464 79 20.03 894 27.34
2020-09-25 14:40:36.347134 33 25696 120 23.58 1036 27.34
2020-09-25 14:40:37.869379 34 27223 63 17.91 1110 27.13
2020-09-25 14:40:38.650429 35 27994 79 20.03 1115 27.34
2020-09-25 14:40:38.680352 36 28048 71 19.06 1153 27.13
2020-09-25 14:40:40.854697 37 30240 108 22.63 1226 27.34
2020-09-25 14:40:41.082581 38 30468 110 22.78 1230 27.34
2020-09-25 14:40:41.449696 39 30831 56 16.76 1234 27.34
2020-09-25 14:40:44.205427 40 33589 67 18.51 1341 27.34
2020-09-25 14:40:44.985101 41 34346 339 62.98 1380 27.34
2020-09-25 14:40:47.193239 42 36579 371 73.82 1454 27.34
2020-09-25 14:40:48.266421 43 37625 124 23.92 1494 27.34
2020-09-25 14:40:51.880274 44 41247 69 18.79 1635 27.34
2020-09-25 14:40:52.309126 45 41696 56 16.76 1640 27.34
2020-09-25 14:40:52.789359 46 42176 176 30.09 1679 27.34
2020-09-25 14:40:53.180834 47 42547 83 20.46 1683 27.34
2020-09-25 14:40:53.451116 48 42850 99 21.91 1687 27.45
2020-09-25 14:40:53.961748 49 43316 86 20.77 1725 27.34
2020-09-25 14:40:54.969939 50 44368 60 17.43 1763 27.34
2020-09-25 14:40:57.251645 51 46582 82 20.36 1836 27.34
2020-09-25 14:40:57.515550 52 46910 376 76.43 1840 27.34
2020-09-25 14:40:58.794479 53 48186 300 52.79 1916 27.34
2020-09-25 14:40:59.669698 54 49063 169 29.05 1956 27.34
2020-09-25 14:41:00.304189 55 49706 67 18.51 1960 27.34
2020-09-25 14:41:00.946940 56 50330 441 109.77 1999 27.34
2020-09-25 14:41:02.282405 57 51622 79 20.03 2039 27.45
2020-09-25 14:41:02.822932 58 52226 259 44.69 2077 27.13
2020-09-25 14:41:02.945632 59 52334 231 39.55 2082 27.34
2020-09-25 14:41:03.033421 60 52438 396 85.28 2087 27.34
2020-09-25 14:41:04.573842 61 53940 114 23.10 2127 27.34
2020-09-25 14:41:04.928893 62 54337 56 16.76 2166 27.34
2020-09-25 14:41:06.122876 63 55531 89 21.05 2205 27.34
2020-09-25 14:41:06.779672 64 56154 63 17.91 2243 27.34
2020-09-25 14:41:07.635901 65 56985 165 28.48 2248 27.34
2020-09-25 14:41:08.310197 66 57690 159 27.66 2286 27.34
2020-09-25 14:41:10.488027 67 59848 142 25.64 2358 27.34
2020-09-25 14:41:10.547865 68 59957 204 34.73 2363 27.34
2020-09-25 14:41:12.025276 69 61372 290 50.82 2437 27.34
2020-09-25 14:41:12.678549 70 62094 60 17.43 2477 27.34
2020-09-25 14:41:15.116155 71 64532 403 88.99 2550 27.34
2020-09-25 14:41:16.519954 72 65939 352 66.89 2590 27.34
2020-09-25 14:41:18.478264 73 67918 368 72.93 2664 27.34
2020-09-25 14:41:18.574015 74 67935 403 88.99 2668 27.34
2020-09-25 14:41:18.685228 75 68106 127 24.18 2708 27.34
2020-09-25 14:41:19.038287 76 68452 110 22.78 2713 27.34
2020-09-25 14:41:19.226780 77 68580 96 21.67 2717 27.34
2020-09-25 14:41:19.812719 78 69234 92 21.32 2755 27.34
2020-09-25 14:41:21.163269 79 70539 57 16.93 2793 27.34
2020-09-25 14:41:22.812891 80 72235 414 93.93 2865 27.34
2020-09-25 14:41:22.873751 81 72304 195 33.17 2869 27.34
2020-09-25 14:41:22.976502 82 72350 83 20.46 2873 27.34
2020-09-25 14:41:25.317556 83 74742 233 39.92 2945 27.34
2020-09-25 14:41:26.716609 84 76098 179 30.55 3019 27.34
2020-09-25 14:41:26.977041 85 76404 56 16.76 3023 27.34
2020-09-25 14:41:28.274620 86 77704 71 19.06 3062 27.34
2020-09-25 14:41:28.382882 87 77811 79 20.03 3067 27.34
2020-09-25 14:41:28.771514 88 78168 89 21.05 3105 27.45
2020-09-25 14:41:28.788471 89 78238 451 113.08 3109 27.34
2020-09-25 14:41:30.384875 90 79814 127 24.18 3149 27.34
2020-09-25 14:41:31.442673 91 80874 71 19.06 3188 27.34
2020-09-25 14:41:32.589444 92 81956 51 15.86 3226 27.34
2020-09-25 14:41:33.075715 93 82508 74 19.44 3264 27.34
