CosmicWatchDetector
Detektor A
Creating file: FileM025.txt
#####################################################################################
### CosmicWatch: The Desktop Muon Detector
### Questions? saxani@mit.edu
### Distance: 0 cm; Angle: 0.0 degrees
### Comp_date Comp_time Event Ardn_time[ms] ADC[0-1023] SiPM[mV] Deadtime[ms] Temp[C]
#####################################################################################
DetectorID: Detektor A
DetectorMode: Master

2021-02-10 02:20:07.388 1 3304 327 59.28 0 19.61
2021-02-10 02:20:07.554 2 3468 240 41.21 14 19.07
2021-02-10 02:20:08.391 3 4307 280 48.67 32 19.39
2021-02-10 02:20:09.200 4 5090 385 80.11 51 18.32
2021-02-10 02:20:09.724 5 5641 312 55.68 69 18.86
2021-02-10 02:20:10.094 6 6012 167 28.76 90 19.39
2021-02-10 02:20:10.197 7 6103 249 42.85 108 19.39
2021-02-10 02:20:10.321 8 6238 270 46.71 126 19.07
2021-02-10 02:20:10.511 9 6429 188 32.01 144 19.61
2021-02-10 02:20:12.518 10 8436 440 109.25 162 19.61
2021-02-10 02:20:13.653 11 9569 199 33.86 180 19.61
2021-02-10 02:20:13.697 12 9616 135 24.92 198 19.61
2021-02-10 02:20:13.749 13 9669 236 40.44 216 19.61
2021-02-10 02:20:14.025 14 9946 108 22.63 234 19.39
2021-02-10 02:20:14.150 15 10070 255 43.96 252 19.61
2021-02-10 02:20:14.462 16 10381 63 17.91 270 19.61
2021-02-10 02:20:14.581 17 10424 94 21.50 288 19.07
2021-02-10 02:20:14.614 18 10534 207 35.26 306 19.61
2021-02-10 02:20:14.790 19 10711 88 20.96 324 19.61
2021-02-10 02:20:15.004 20 10925 158 27.53 342 19.61
2021-02-10 02:20:18.195 21 14118 199 33.86 360 19.18
2021-02-10 02:20:18.314 22 14210 287 50.23 378 19.07
2021-02-10 02:20:18.649 23 14563 143 25.74 396 19.61
2021-02-10 02:20:19.533 24 15422 135 24.92 417 19.61
2021-02-10 02:20:19.985 25 15911 334 61.44 435 19.61
2021-02-10 02:20:20.179 26 16064 131 24.54 453 19.61
2021-02-10 02:20:20.343 27 16270 335 61.77 471 19.61
2021-02-10 02:20:21.469 28 17398 376 76.43 489 19.61
2021-02-10 02:20:21.925 29 17853 287 50.23 507 19.61
2021-02-10 02:20:22.190 30 18119 248 42.69 525 19.61
2021-02-10 02:20:22.283 31 18213 92 21.32 543 19.61
2021-02-10 02:20:22.406 32 18336 304 53.73 561 19.07
2021-02-10 02:20:22.486 33 18418 56 16.76 579 19.61
2021-02-10 02:20:22.585 34 18516 99 21.91 598 19.18
2021-02-10 02:20:23.072 35 19001 604 210.97 616 19.61
2021-02-10 02:20:23.333 36 19244 67 18.51 634 19.61
2021-02-10 02:20:23.625 37 19533 88 20.96 652 19.50
2021-02-10 02:20:23.699 38 19631 81 20.25 670 19.07
2021-02-10 02:20:24.356 39 20287 135 24.92 688 19.61
2021-02-10 02:20:25.050 40 20981 167 28.76 706 19.61
2021-02-10 02:20:26.164 41 22066 444 109.09 727 19.61
