CosmicWatchDetector
Bravo
Creating file: FileM112.txt
#####################################################################################
### CosmicWatch: The Desktop Muon Detector
### Questions? saxani@mit.edu
### Distance: 0 cm; Angle: 0.0 degrees
### Comp_date Comp_time Event Ardn_time[ms] ADC[0-1023] SiPM[mV] Deadtime[ms] Temp[C]
#####################################################################################
DetectorID: Bravo
DetectorMode: Master

2021-02-10 17:41:41.196 1 1364 339 62.98 0 24.12
2021-02-10 17:41:42.016 2 2184 63 17.91 14 24.23
2021-02-10 17:41:43.225 3 3395 480 130.21 32 23.80
2021-02-10 17:41:43.464 4 3636 71 19.06 50 23.91
2021-02-10 17:41:45.841 5 6014 332 61.17 68 24.23
2021-02-10 17:41:46.597 6 6771 207 35.26 86 23.80
2021-02-10 17:41:46.926 7 7100 216 36.85 106 24.34
2021-02-10 17:41:47.668 8 7843 398 85.63 124 24.12
2021-02-10 17:41:48.306 9 8484 92 21.32 142 23.91
2021-02-10 17:41:48.454 10 8628 448 112.41 160 24.23
2021-02-10 17:41:48.525 11 8700 280 48.67 178 23.91
