#####################################################################################
### CosmicWatch: The Desktop Muon Detector
### Questions? saxani@mit.edu
### Distance: 5 cm; Angle: 0.0 degrees
### Comp_date Comp_time Event Ardn_time[ms] ADC[0-1023] SiPM[mV] Deadtime[ms] Temp[C]
#####################################################################################
DetectorID: NCBJ_021
DetectorMode: Master
2020-09-03 14:04:27.004730  1 360 63 17.91 187 19.07
2020-09-03 14:04:27.472445  2 829 127 24.18 191 19.39
2020-09-03 14:04:29.209531  3 2568 46 14.91 559 19.50
2020-09-03 14:04:30.119113  4 3477 217 37.04 745 19.72
2020-09-03 14:04:30.372595  5 3731 216 36.85 749 19.18
2020-09-03 14:04:30.431505  6 3788 312 55.68 753 19.61
2020-09-03 14:04:31.379571  7 4739 224 38.29 940 19.61
2020-09-03 14:04:32.254637  8 5616 76 19.69 1127 19.18
2020-09-03 14:04:33.061007  9 6423 92 21.32 1313 19.61
2020-09-03 14:04:33.875980  10 7237 97 21.75 1499 19.61
2020-09-03 14:04:34.526905  11 7888 207 35.26 1503 19.61
2020-09-03 14:04:36.331195  12 9697 78 19.92 1873 19.61
2020-09-03 14:04:36.395967  13 9769 401 87.91 1877 19.61
2020-09-03 14:04:36.447861  14 9813 79 20.03 1881 19.39
2020-09-03 14:04:37.271607  15 10637 103 22.23 2068 19.07
2020-09-03 14:04:38.289064  16 11655 184 31.36 2255 19.39
2020-09-03 14:04:39.111298  17 12479 57 16.93 2442 19.18
2020-09-03 14:04:39.318741  18 12687 79 20.03 2446 19.61
2020-09-03 14:04:41.858951  19 15231 87 20.86 2999 19.07
2020-09-03 14:04:41.996679  20 15368 147 26.19 3003 19.07
2020-09-03 14:04:42.150913  21 15522 419 97.20 3007 19.07
2020-09-03 14:04:42.951253  22 16323 143 25.74 3196 19.07
2020-09-03 14:04:43.811823  23 17186 48 15.29 3383 19.07
2020-09-03 14:04:44.458516  24 17833 231 39.55 3387 19.07
2020-09-03 14:04:44.533317  25 17909 135 24.92 3392 19.39
2020-09-03 14:04:44.586173  26 17960 352 66.89 3397 19.39
2020-09-03 14:04:45.934107  27 19312 56 16.76 3769 19.72
2020-09-03 14:04:46.204784  28 19581 326 59.13 3774 19.39
2020-09-03 14:04:47.135907  29 20513 172 29.49 3962 19.39
2020-09-03 14:04:48.081786  30 21461 71 19.06 4149 19.07
2020-09-03 14:04:49.490761  31 22873 86 20.77 4336 19.07
2020-09-03 14:04:50.479286  32 23872 140 25.42 4523 19.39
2020-09-03 14:04:50.535105  33 23916 504 143.61 4528 18.96
2020-09-03 14:04:50.835495  34 24218 108 22.63 4719 19.39
2020-09-03 14:04:51.517574  35 24901 57 16.93 4723 19.39
2020-09-03 14:04:52.899931  36 26284 417 95.20 5091 19.39
2020-09-03 14:04:53.231821  37 26617 94 21.50 5095 19.61
