#####################################################################################
### CosmicWatch: The Desktop Muon Detector
### Questions? saxani@mit.edu
### Distance: 2 cm; Angle: 0.0 degrees
### Comp_date Comp_time Event Ardn_time[ms] ADC[0-1023] SiPM[mV] Deadtime[ms] Temp[C]
#####################################################################################
DetectorID: NCBJ_021
DetectorMode: Master
2020-09-02 00:14:24.401835  1 291 240 41.21 187 19.61
2020-09-02 00:14:25.035441  2 925 344 64.67 191 19.72
2020-09-02 00:14:25.548383  3 1437 481 129.57 378 20.04
2020-09-02 00:14:26.811316  4 2703 142 25.64 567 19.61
2020-09-02 00:14:27.372387  5 3266 88 20.96 753 19.61
2020-09-02 00:14:28.867698  6 4764 63 17.91 939 19.61
2020-09-02 00:14:29.894374  7 5790 120 23.58 1125 20.04
2020-09-02 00:14:31.285441  8 6993 96 21.67 1312 19.61
2020-09-02 00:14:32.378247  9 8275 239 41.02 1680 19.61
2020-09-02 00:14:32.474391  10 8371 248 42.69 1684 19.61
2020-09-02 00:14:32.911398  11 8811 63 17.91 1689 19.61
2020-09-02 00:14:33.444474  12 9343 60 17.43 1876 19.61
2020-09-02 00:14:37.686788  13 13590 94 21.50 2609 19.61
2020-09-02 00:14:37.829869  14 13732 295 51.75 2613 19.61
2020-09-02 00:14:37.964509  15 13866 137 25.12 2617 19.61
2020-09-02 00:14:39.902915  16 15810 88 20.96 2988 19.61
2020-09-02 00:14:40.409607  17 16317 48 15.29 3175 20.04
2020-09-02 00:14:41.422839  18 17330 312 55.68 3361 19.72
2020-09-02 00:14:41.604157  19 17511 153 26.90 3365 19.61
2020-09-02 00:14:42.681258  20 18590 252 43.42 3552 19.61
2020-09-02 00:14:42.780982  21 18691 44 14.51 3557 20.04
2020-09-02 00:14:42.889521  22 18800 63 17.91 3561 19.61
2020-09-02 00:14:45.045149  23 20959 92 21.32 3931 19.61
2020-09-02 00:14:45.284114  24 21197 222 37.96 4118 19.61
2020-09-02 00:14:46.030901  25 21946 96 21.67 4122 19.61
2020-09-02 00:14:46.872638  26 22788 195 33.17 4309 19.82
2020-09-02 00:14:47.285692  27 23201 214 36.49 4496 19.72
2020-09-02 00:14:48.437340  28 24354 134 24.82 4683 20.04
2020-09-02 00:14:49.975515  29 25894 288 50.42 4871 19.61
2020-09-02 00:14:50.638379  30 26559 96 21.67 5060 20.04
2020-09-02 00:14:50.915015  31 26836 76 19.69 5064 19.61
2020-09-02 00:14:53.298421  32 29221 184 31.36 5614 20.04
2020-09-02 00:14:53.609591  33 29534 248 42.69 5618 20.04
2020-09-02 00:14:55.381059  34 31307 62 17.75 5989 19.61
2020-09-02 00:14:56.497332  35 32447 481 129.57 6176 19.61
2020-09-02 00:14:56.883290  36 32811 113 23.02 6181 19.61
2020-09-02 00:14:58.669662  37 34600 177 30.25 6551 19.61
2020-09-02 00:15:00.511005  38 36444 312 55.68 6921 19.61
2020-09-02 00:15:01.517246  39 37452 60 17.43 7109 19.72
2020-09-02 00:15:03.642115  40 39580 249 42.85 7479 19.61
2020-09-02 00:15:03.863109  41 39802 71 19.06 7484 20.04
2020-09-02 00:15:06.811119  42 42752 79 20.03 8034 19.61
2020-09-02 00:15:07.459676  43 43404 60 17.43 8221 20.04
2020-09-02 00:15:08.017403  44 43961 102 22.15 8226 19.61
2020-09-02 00:15:08.449888  45 44393 271 46.93 8413 19.61
2020-09-02 00:15:09.260838  46 45206 63 17.91 8601 19.61
2020-09-02 00:15:09.806320  47 45752 153 26.90 8606 20.04
2020-09-02 00:15:13.434345  48 49387 95 21.58 9342 19.61
2020-09-02 00:15:17.348320  49 53303 60 17.43 10078 20.04
2020-09-02 00:15:19.715623  50 55674 88 20.96 10447 19.61
2020-09-02 00:15:20.705158  51 56687 300 52.79 10634 20.04
2020-09-02 00:15:21.331781  52 57293 71 19.06 10822 19.72
2020-09-02 00:15:22.964368  53 58929 71 19.06 11009 19.61
2020-09-02 00:15:25.680548  54 61671 159 27.66 11560 20.04
2020-09-02 00:15:27.933306  55 63926 287 50.23 11930 20.04
2020-09-02 00:15:29.593139  56 65564 563 181.65 12303 19.72
