SD initialization failed!
Is there an SD card inserted?
#####################################################################################
### CosmicWatch: The Desktop Muon Detector
### Questions? saxani@mit.edu
### Distance: 5 cm; Angle: 7.5 degrees
### Comp_date Comp_time Event Ardn_time[ms] ADC[0-1023] SiPM[mV] Deadtime[ms] Temp[C]
#####################################################################################
DetectorID: NCBJ_026
DetectorMode: Master
2020-09-01 19:15:54.277413  1 3718 94 21.50 0 22.62
2020-09-01 19:15:54.987734  2 4436 384 80.08 5 23.05
2020-09-01 19:15:55.032642  3 4471 167 28.76 10 23.26
2020-09-01 19:15:55.203185  4 4642 81 20.25 15 22.62
2020-09-01 19:15:55.698847  5 5138 270 46.71 20 22.72
2020-09-01 19:15:56.384957  6 5825 177 30.25 25 22.72
2020-09-01 19:15:56.572891  7 6014 88 20.96 30 22.51
2020-09-01 19:15:57.561177  8 7002 199 33.86 35 22.72
2020-09-01 19:15:58.022515  9 7462 385 80.11 40 22.72
2020-09-01 19:15:58.731271  10 8172 304 53.73 45 22.72
2020-09-01 19:15:58.959237  11 8400 88 20.96 50 22.62
2020-09-01 19:15:59.041010  12 8502 248 42.69 55 22.62
2020-09-01 19:15:59.089370  13 8527 163 28.20 60 22.62
2020-09-01 19:15:59.169162  14 8607 243 41.74 65 22.62
2020-09-01 19:16:00.192115  15 9635 79 20.03 70 22.40
2020-09-01 19:16:00.657302  16 10099 127 24.18 75 22.72
2020-09-01 19:16:03.916819  17 13363 71 19.06 80 22.72
