#####################################################################################
### CosmicWatch: The Desktop Muon Detector
### Questions? saxani@mit.edu
### Distance: 5 cm; Angle: 0.0 degrees
### Comp_date Comp_time Event Ardn_time[ms] ADC[0-1023] SiPM[mV] Deadtime[ms] Temp[C]
#####################################################################################
DetectorID: NCBJ_026
DetectorMode: Master
2020-09-03 13:47:08.988647  1 3972 167 28.76 745 31.53
2020-09-03 13:47:11.288004  2 6272 371 73.82 1297 31.75
2020-09-03 13:47:11.350888  3 6336 220 37.58 1301 30.89
2020-09-03 13:47:12.824892  4 7811 316 56.81 1488 30.46
2020-09-03 13:47:12.937619  5 7923 60 17.43 1492 30.57
2020-09-03 13:47:13.669754  6 8656 364 71.71 1678 31.96
2020-09-03 13:47:14.259210  7 9246 380 78.12 1866 30.57
2020-09-03 13:47:14.639203  8 9627 68 18.65 1870 31.86
2020-09-03 13:47:16.741352  9 11728 115 23.18 2239 31.75
2020-09-03 13:47:17.418995  10 12404 284 49.41 2425 31.64
2020-09-03 13:47:18.330244  11 13318 76 19.69 2613 31.21
