SD initialization failed!
Is there an SD card inserted?
#####################################################################################
### CosmicWatch: The Desktop Muon Detector
### Questions? saxani@mit.edu
### Distance: 0 cm; Angle: 0.0 degrees
### Comp_date Comp_time Event Ardn_time[ms] ADC[0-1023] SiPM[mV] Deadtime[ms] Temp[C]
#####################################################################################
DetectorID: NCBJ_021
DetectorMode: Master
2020-09-01 18:10:03.264054  1 3371 108 22.63 0 19.07
2020-09-01 18:10:03.588169  2 3694 172 29.49 5 19.61
2020-09-01 18:10:03.948176  3 4055 384 80.08 10 19.61
2020-09-01 18:10:04.228468  4 4334 440 109.25 15 19.61
2020-09-01 18:10:08.404446  5 8517 207 35.26 20 19.61
2020-09-01 18:10:08.556090  6 8670 52 16.04 25 19.50
2020-09-01 18:10:09.861552  7 9982 152 26.78 30 19.07
2020-09-01 18:10:09.907425  8 10021 140 25.42 35 19.61
2020-09-01 18:10:11.421871  9 11537 423 97.36 40 19.61
2020-09-01 18:10:11.767936  10 11882 337 62.30 45 19.61
2020-09-01 18:10:11.887656  11 12004 57 16.93 50 19.61
2020-09-01 18:10:12.362376  12 12498 108 22.63 55 19.61
2020-09-01 18:10:12.413219  13 12517 56 16.76 60 19.61
2020-09-01 18:10:13.116903  14 13233 108 22.63 65 19.07
