#####################################################################################
### CosmicWatch: The Desktop Muon Detector
### Questions? saxani@mit.edu
### Distance: 2 cm; Angle: 0.0 degrees
### Comp_date Comp_time Event Ardn_time[ms] ADC[0-1023] SiPM[mV] Deadtime[ms] Temp[C]
#####################################################################################
DetectorID: NCBJ_026
DetectorMode: Slave
2020-09-02 00:15:55.542716  1 9422 243 41.74 2218 23.58
2020-09-02 00:16:20.837160  2 34737 339 62.98 6798 23.58
2020-09-02 00:16:27.645804  3 41552 291 50.97 8089 23.58
2020-09-02 00:16:30.430858  4 44340 163 28.20 8642 23.05
2020-09-02 00:16:51.767194  5 65691 318 57.28 12474 23.48
2020-09-02 00:16:54.565432  6 68496 135 24.92 13027 22.94
2020-09-02 00:16:55.750915  7 69683 312 55.68 13215 23.15
2020-09-02 00:17:04.539480  8 78480 163 28.20 14866 23.58
2020-09-02 00:17:21.502154  9 95475 448 112.41 17967 22.94
2020-09-02 00:17:47.350196  10 121328 227 38.83 22783 23.15
2020-09-02 00:18:03.994568  11 137986 435 104.92 25720 22.72
2020-09-02 00:18:14.184188  12 147992 236 40.44 27761 22.83
2020-09-02 00:18:35.164641  13 169185 216 36.85 31795 23.15
2020-09-02 00:18:49.479934  14 183513 216 36.85 34361 23.58
2020-09-02 00:18:54.506409  15 188545 199 33.86 35283 23.58
2020-09-02 00:19:05.366484  16 199436 63 17.91 37302 22.94
2020-09-02 00:19:05.422297  17 199461 451 113.08 37307 22.83
2020-09-02 00:19:19.854098  18 213915 227 38.83 39904 23.15
2020-09-02 00:19:21.231453  19 215294 179 30.55 40275 22.83
2020-09-02 00:19:26.534780  20 220601 167 28.76 41194 22.94
2020-09-02 00:19:36.332443  21 230408 348 65.64 43029 22.94
2020-09-02 00:19:47.448778  22 241535 216 36.85 45059 22.94
2020-09-02 00:19:51.532573  23 245621 227 38.83 45795 22.83
2020-09-02 00:19:57.420726  24 251516 263 45.37 46900 23.15
2020-09-02 00:19:57.813618  25 251909 156 27.28 46905 23.15
2020-09-02 00:20:24.382918  26 278525 88 20.96 51855 22.94
2020-09-02 00:20:33.148856  27 287276 271 46.93 53507 22.94
2020-09-02 00:20:52.397763  28 306542 206 35.07 56991 23.58
2020-09-02 00:21:01.463766  29 315617 380 78.12 58643 22.94
2020-09-02 00:21:27.035739  30 341212 192 32.67 63434 23.58
2020-09-02 00:21:33.730411  31 347912 176 30.09 64537 23.15
2020-09-02 00:21:34.068523  32 348251 368 72.93 64724 22.83
2020-09-02 00:21:37.288405  33 351473 120 23.58 65281 23.15
2020-09-02 00:21:57.637677  34 371841 177 30.25 68947 22.94
2020-09-02 00:21:59.230638  35 373436 348 65.64 69317 22.94
2020-09-02 00:22:07.252180  36 381483 88 20.96 70796 23.58
2020-09-02 00:22:13.355881  37 387573 163 28.20 71899 23.15
2020-09-02 00:22:27.594002  38 401823 179 30.55 74469 23.58
2020-09-02 00:22:42.080543  39 416323 240 41.21 77221 23.15
2020-09-02 00:23:11.083283  40 445353 172 29.49 82537 23.15
2020-09-02 00:23:17.634030  41 451909 207 35.26 83642 22.94
2020-09-02 00:23:22.996217  42 457276 207 35.26 84744 22.83
2020-09-02 00:23:42.180901  43 476478 199 33.86 88228 22.83
2020-09-02 00:23:43.558670  44 477857 179 30.55 88416 23.15
2020-09-02 00:24:01.916323  45 496232 188 32.01 91897 23.26
2020-09-02 00:24:06.971109  46 501291 271 46.93 92817 22.94
2020-09-02 00:24:28.638976  47 522978 414 93.93 96665 23.58
2020-09-02 00:24:43.091156  48 537442 481 129.57 99445 23.37
2020-09-02 00:24:56.898309  49 551262 217 37.04 102053 22.83
2020-09-02 00:25:01.183009  50 555550 220 37.58 102790 22.83
2020-09-02 00:25:06.438363  51 560811 259 44.69 103710 22.94
2020-09-02 00:25:15.587287  52 569967 135 24.92 105362 23.58
2020-09-02 00:25:17.153674  53 571535 248 42.69 105733 23.48
2020-09-02 00:25:30.575812  54 584971 88 20.96 108120 23.58
2020-09-02 00:25:33.864914  55 588262 268 46.26 108857 22.94
2020-09-02 00:25:40.964124  56 595368 241 41.39 110145 22.83
2020-09-02 00:25:45.101014  57 599508 152 26.78 110882 22.83
2020-09-02 00:25:53.444941  58 607859 287 50.23 112351 23.15
2020-09-02 00:26:24.741680  59 638987 167 28.76 118036 23.15
2020-09-02 00:26:27.427495  60 641872 271 46.93 118590 23.15
2020-09-02 00:26:47.392809  61 661856 255 43.96 122256 22.94
2020-09-02 00:27:07.938084  62 682419 248 42.69 126108 23.15
2020-09-02 00:27:08.231047  63 682713 167 28.76 126113 23.58
2020-09-02 00:27:11.229788  64 685714 236 40.44 126664 23.58
2020-09-02 00:27:12.697405  65 686987 56 16.76 126853 23.15
2020-09-02 00:27:25.215138  66 699712 188 32.01 129225 22.94
2020-09-02 00:27:34.985023  67 709491 190 32.33 131063 23.58
2020-09-02 00:27:41.910958  68 716423 380 78.12 132348 23.15
2020-09-02 00:27:45.236240  69 719752 113 23.02 132904 23.15
2020-09-02 00:27:58.335490  70 732862 252 43.42 135292 23.15
2020-09-02 00:28:40.167560  71 774732 167 28.76 142983 23.15
2020-09-02 00:28:56.093035  72 790672 295 51.75 145903 23.48
2020-09-02 00:28:59.136984  73 793718 195 33.17 146457 22.94
2020-09-02 00:29:06.599852  74 801187 291 50.97 147931 23.15
2020-09-02 00:29:25.360875  75 819967 83 20.46 151234 22.94
2020-09-02 00:29:27.841378  76 822449 319 57.64 151787 23.48
2020-09-02 00:29:39.566479  77 833991 198 33.69 153806 23.58
2020-09-02 00:29:41.365433  78 835985 236 40.44 154177 23.15
2020-09-02 00:29:55.056923  79 849688 119 23.50 156746 23.15
2020-09-02 00:29:58.989350  80 853624 231 39.55 157480 23.48
2020-09-02 00:30:05.542586  81 859993 156 27.28 158583 22.94
2020-09-02 00:30:21.089402  82 875744 512 144.44 161509 23.58
2020-09-02 00:30:31.990592  83 886640 376 76.43 163559 23.58
2020-09-02 00:30:32.016520  84 886683 54 16.41 163564 23.15
2020-09-02 00:30:42.659190  85 897334 255 43.96 165572 23.15
2020-09-02 00:30:47.292406  86 901972 195 33.17 166310 23.58
2020-09-02 00:30:50.940107  87 905622 352 66.89 167047 22.94
2020-09-02 00:31:06.575981  88 921272 227 38.83 169996 22.83
2020-09-02 00:31:41.219724  89 955948 195 33.17 176230 23.05
2020-09-02 00:31:51.877804  90 966615 252 43.42 178432 23.58
2020-09-02 00:31:57.882716  91 972627 96 21.67 179535 23.58
2020-09-02 00:32:11.514774  92 986269 252 43.42 182093 22.94
2020-09-02 00:32:20.831572  93 995595 348 65.64 183746 23.58
2020-09-02 00:32:28.840114  94 1003610 199 33.86 185225 22.83
2020-09-02 00:32:32.905570  95 1007679 419 97.20 185962 22.94
2020-09-02 00:32:53.046064  96 1027838 243 41.74 189661 23.58
2020-09-02 00:33:33.776436  97 1068604 192 32.67 197173 22.94
2020-09-02 00:34:10.338625  98 1105200 220 37.58 203955 23.15
2020-09-02 00:34:19.074233  99 1113943 167 28.76 205425 22.83
2020-09-02 00:34:19.911080  100 1114779 182 31.03 205613 23.15
2020-09-02 00:34:51.856047  101 1146753 207 35.26 211478 22.83
