#####################################################################################
### CosmicWatch: The Desktop Muon Detector
### Questions? saxani@mit.edu
### Distance: 5 cm; Angle: 0.0 degrees
### Comp_date Comp_time Event Ardn_time[ms] ADC[0-1023] SiPM[mV] Deadtime[ms] Temp[C]
#####################################################################################
DetectorID: NCBJ_021
DetectorMode: Master
2020-09-01 23:12:32.559786  1 870 79 20.03 187 19.61
2020-09-01 23:12:33.587116  2 1897 51 15.86 373 19.61
2020-09-01 23:12:34.411506  3 2721 358 69.10 559 19.61
2020-09-01 23:12:36.667651  4 4981 114 23.10 930 19.61
2020-09-01 23:12:37.388789  5 5703 48 15.29 1117 19.61
2020-09-01 23:12:38.082174  6 6397 51 15.86 1303 19.61
2020-09-01 23:12:38.273934  7 6591 92 21.32 1307 20.04
2020-09-01 23:12:38.590057  8 6905 62 17.75 1311 19.61
2020-09-01 23:12:39.441758  9 7778 76 19.69 1498 19.61
2020-09-01 23:12:39.491615  10 7794 143 25.74 1502 20.04
2020-09-01 23:12:39.647314  11 7964 319 57.64 1507 19.61
2020-09-01 23:12:40.189019  12 8506 67 18.51 1694 20.04
2020-09-01 23:12:41.302070  13 9622 51 15.86 1881 19.61
2020-09-01 23:12:42.584132  14 10902 152 26.78 2067 19.72
2020-09-01 23:12:42.961321  15 11282 99 21.91 2254 20.04
2020-09-01 23:12:44.353058  16 12675 88 20.96 2441 19.72
2020-09-01 23:12:44.598728  17 12920 62 17.75 2445 20.04
2020-09-01 23:12:46.275486  18 14600 103 22.23 2814 19.61
2020-09-01 23:12:46.345303  19 14666 222 37.96 2818 19.61
2020-09-01 23:12:46.595590  20 14920 152 26.78 2822 19.61
2020-09-01 23:12:51.123677  21 19455 49 15.48 3741 19.61
2020-09-01 23:12:52.171273  22 20502 140 25.42 3927 20.04
2020-09-01 23:12:52.369894  23 20701 220 37.58 3932 19.61
2020-09-01 23:12:52.529695  24 20861 63 17.91 3936 19.39
2020-09-01 23:12:54.025578  25 22359 83 20.46 4305 19.61
2020-09-01 23:13:00.310500  26 28653 179 30.55 5407 19.61
2020-09-01 23:13:00.576799  27 28922 127 24.18 5411 19.61
2020-09-01 23:13:00.628643  28 28972 79 20.03 5416 19.61
2020-09-01 23:13:01.548994  29 29893 51 15.86 5603 19.61
2020-09-01 23:13:01.838724  30 30183 92 21.32 5789 19.61
2020-09-01 23:13:02.536216  31 30877 227 38.83 5793 19.61
2020-09-01 23:13:05.889867  32 34262 146 26.08 6530 19.61
2020-09-01 23:13:05.943757  33 34269 96 21.67 6535 19.61
2020-09-01 23:13:07.212291  34 35563 204 34.73 6722 20.04
2020-09-01 23:13:07.403778  35 35754 112 22.94 6726 20.04
2020-09-01 23:13:08.002952  36 36355 156 27.28 6914 19.61
2020-09-01 23:13:08.059612  37 36434 312 55.68 6918 20.04
2020-09-01 23:13:08.113467  38 36444 63 17.91 6922 19.72
