SD initialization failed!
Is there an SD card inserted?
#####################################################################################
### CosmicWatch: The Desktop Muon Detector
### Questions? saxani@mit.edu
### Comp_date Comp_time Event Ardn_time[ms] ADC[0-1023] SiPM[mV] Deadtime[ms] Temp[C]
#####################################################################################
DetectorID: NCBJ_026
DetectorMode: Slave
2020-09-01 14:05:26.290651  1 3168 192 32.67 0 21.11
2020-09-01 14:05:27.532287  2 4409 195 33.17 5 21.11
2020-09-01 14:05:34.257895  3 11138 159 27.66 13 20.47
2020-09-01 14:05:34.759550  4 11641 316 56.81 18 20.47
2020-09-01 14:05:37.637316  5 14521 231 39.55 26 20.58
2020-09-01 14:05:45.939477  6 22834 300 52.79 34 21.11
2020-09-01 14:05:46.812361  7 23708 384 80.08 40 20.58
2020-09-01 14:05:47.787382  8 24684 337 62.30 45 20.90
2020-09-01 14:05:48.738077  9 25634 231 39.55 51 20.90
2020-09-01 14:05:55.668689  10 32568 131 24.54 59 20.90
2020-09-01 14:06:05.608807  11 42518 216 36.85 69 20.47
2020-09-01 14:06:06.408143  12 43317 238 40.82 75 20.90
2020-09-01 14:06:11.580517  13 48496 222 37.96 80 20.47
2020-09-01 14:06:28.784435  14 65714 211 35.96 94 20.58
2020-09-01 14:06:32.790016  15 69727 188 32.01 99 20.90
2020-09-01 14:06:39.116542  16 76053 199 33.86 104 20.47
2020-09-01 14:06:39.199345  17 76136 295 51.75 109 20.90
2020-09-01 14:06:47.876774  18 84823 192 32.67 117 20.58
2020-09-01 14:06:51.100806  19 88049 206 35.07 122 20.47
2020-09-01 14:06:56.158444  20 93110 224 38.29 129 20.90
2020-09-01 14:07:01.730806  21 98688 497 142.37 136 20.90
2020-09-01 14:07:10.643430  22 107615 223 38.11 144 20.47
2020-09-01 14:07:17.375430  23 114351 184 31.36 150 20.90
2020-09-01 14:07:34.631308  24 131641 513 148.53 157 20.90
2020-09-01 14:07:36.038242  25 133031 327 59.28 162 20.47
2020-09-01 14:07:43.557900  26 140559 190 32.33 169 20.90
2020-09-01 14:07:49.138269  27 146144 291 50.97 174 20.58
2020-09-01 14:08:03.208995  28 160228 380 78.12 183 21.33
2020-09-01 14:08:08.967373  29 165992 147 26.19 189 20.90
2020-09-01 14:08:11.408871  30 168435 206 35.07 196 20.90
2020-09-01 14:08:22.359893  31 179395 319 57.64 202 20.58
2020-09-01 14:08:23.428073  32 180466 240 41.21 207 20.47
2020-09-01 14:08:31.877803  33 188923 300 52.79 213 21.33
2020-09-01 14:08:33.940139  34 190988 161 27.93 219 20.90
2020-09-01 14:08:36.290794  35 193340 216 36.85 225 21.11
2020-09-01 14:08:48.262758  36 205323 184 31.36 230 20.90
