SD initialization failed!
Is there an SD card inserted?
#####################################################################################
### CosmicWatch: The Desktop Muon Detector
### Questions? saxani@mit.edu
### Comp_date Comp_time Event Ardn_time[ms] ADC[0-1023] SiPM[mV] Deadtime[ms] Temp[C]
#####################################################################################
DetectorID: NCBJ_021
DetectorMode: Slave
2020-08-31 12:05:43.452670  1 2859 231 39.55 0 20.04
2020-08-31 12:06:10.223487  2 29663 255 43.96 15 19.50
2020-08-31 12:06:17.998125  3 37447 334 61.44 24 19.72
2020-08-31 12:06:19.813906  4 39266 231 39.55 29 19.61
2020-08-31 12:06:34.568121  5 54059 263 45.37 37 19.07
2020-08-31 12:06:34.615994  6 54083 255 43.96 42 19.61
2020-08-31 12:06:43.356990  7 62840 335 61.77 49 19.72
2020-08-31 12:06:50.554314  8 70047 222 37.96 56 19.61
2020-08-31 12:06:52.973531  9 72471 99 21.91 62 19.72
2020-08-31 12:06:54.099918  10 73596 199 33.86 67 20.25
2020-08-31 12:06:58.381134  11 77883 252 43.42 72 19.61
2020-08-31 12:07:00.571912  12 80076 287 50.23 77 19.61
2020-08-31 12:07:03.888115  13 83397 188 32.01 82 19.72
2020-08-31 12:07:13.481819  14 93003 248 42.69 92 19.72
2020-08-31 12:07:14.869133  15 94393 280 48.67 97 20.04
2020-08-31 12:07:16.870486  16 96396 334 61.44 102 20.04
2020-08-31 12:07:18.070261  17 97596 207 35.26 107 19.72
2020-08-31 12:07:22.302406  18 101833 236 40.44 112 20.04
2020-08-31 12:07:22.436068  19 101966 243 41.74 117 20.04
2020-08-31 12:07:33.776690  20 113323 319 57.64 126 20.25
2020-08-31 12:08:17.533817  21 157137 248 42.69 143 20.04
2020-08-31 12:08:20.983967  22 160591 408 90.57 149 19.72
2020-08-31 12:08:34.519317  23 174146 360 70.01 163 20.15
2020-08-31 12:08:36.199727  24 175827 172 29.49 168 20.15
2020-08-31 12:08:38.390465  25 178021 176 30.09 173 20.15
2020-08-31 12:08:41.910935  26 181547 248 42.69 179 20.15
2020-08-31 12:08:58.197588  27 197854 327 59.28 187 20.15
2020-08-31 12:08:59.636529  28 199316 476 129.76 193 20.25
2020-08-31 12:09:05.194405  29 204860 207 35.26 200 19.61
2020-08-31 12:09:06.600785  30 206269 184 31.36 206 19.61
2020-08-31 12:09:08.976903  31 208648 423 97.36 212 20.04
2020-08-31 12:09:09.731773  32 209403 231 39.55 217 19.61
2020-08-31 12:09:37.432750  33 237140 368 72.93 228 19.61
2020-08-31 12:09:38.359504  34 238063 286 49.78 233 19.61
2020-08-31 12:09:47.475241  35 247197 384 80.08 239 19.61
2020-08-31 12:09:49.513727  36 249238 307 54.48 244 19.61
2020-08-31 12:09:49.799511  37 249525 319 57.64 249 19.61
2020-08-31 12:09:49.885324  38 249611 391 82.35 254 19.61
2020-08-31 12:10:04.370606  39 264115 248 42.69 263 19.61
