SD initialization failed!
Is there an SD card inserted?
#####################################################################################
### CosmicWatch: The Desktop Muon Detector
### Questions? saxani@mit.edu
### Distance: 5 cm; Angle: 0.0 degrees
### Comp_date Comp_time Event Ardn_time[ms] ADC[0-1023] SiPM[mV] Deadtime[ms] Temp[C]
#####################################################################################
DetectorID: NCBJ_026
DetectorMode: Slave
2020-09-07 09:30:58.417731 1 2635 415 95.00 0 22.40
2020-09-07 09:30:59.322290 2 3540 60 17.43 5 22.51
2020-09-07 09:31:18.361064 3 22591 174 29.79 16 22.40
2020-09-07 09:31:24.671979 4 28910 60 17.43 24 22.40
2020-09-07 09:31:40.146216 5 44398 287 50.23 35 22.62
2020-09-07 09:31:42.236337 6 46491 391 82.35 40 22.62
2020-09-07 09:31:53.018445 7 57282 255 43.96 47 22.72
2020-09-07 09:31:54.128446 8 58393 184 31.36 53 22.72
2020-09-07 09:31:56.545278 9 60813 184 31.36 58 22.72
2020-09-07 09:31:57.239402 10 61506 353 67.64 64 22.40
2020-09-07 09:31:59.212527 11 63479 172 29.49 70 22.62
2020-09-07 09:32:09.275603 12 73553 291 50.97 75 22.40
