#####################################################################################
### CosmicWatch: The Desktop Muon Detector
### Questions? saxani@mit.edu
### Distance: 5 cm; Angle: 0.0 degrees
### Comp_date Comp_time Event Ardn_time[ms] ADC[0-1023] SiPM[mV] Deadtime[ms] Temp[C]
#####################################################################################
DetectorID: NCBJ_026
DetectorMode: Master
2020-09-03 14:30:06.426877  1 1921 60 17.43 373 23.80
2020-09-03 14:30:08.963924  2 4462 60 17.43 923 23.91
2020-09-03 14:30:09.386353  3 4883 206 35.07 927 24.34
2020-09-03 14:30:09.687582  4 5204 255 43.96 1114 24.23
2020-09-03 14:30:09.737544  5 5224 92 21.32 1118 23.80
2020-09-03 14:30:10.244202  6 5741 211 35.96 1122 23.80
2020-09-03 14:30:13.864535  7 9364 142 25.64 1858 23.48
2020-09-03 14:30:14.245230  8 9747 54 16.41 1862 23.58
2020-09-03 14:30:16.409403  9 11913 96 21.67 2230 23.80
2020-09-03 14:30:16.460260  10 11962 60 17.43 2234 23.80
2020-09-03 14:30:18.936255  11 14438 135 24.92 2786 24.23
2020-09-03 14:30:19.714730  12 15218 112 22.94 2974 23.91
2020-09-03 14:30:19.825401  13 15330 71 19.06 2979 23.80
2020-09-03 14:30:20.141561  14 15646 51 15.86 2984 23.91
2020-09-03 14:30:21.869237  15 17396 67 18.51 3352 23.48
2020-09-03 14:30:21.921143  16 17419 88 20.96 3357 23.91
2020-09-03 14:30:22.352073  17 17859 97 21.75 3361 23.91
2020-09-03 14:30:23.102370  18 18610 63 17.91 3548 24.23
2020-09-03 14:30:25.908031  19 21418 81 20.25 4099 23.91
2020-09-03 14:30:27.100923  20 22611 199 33.86 4286 23.48
2020-09-03 14:30:27.818286  21 23329 99 21.91 4473 24.23
2020-09-03 14:30:29.865548  22 25379 81 20.25 4843 24.23
2020-09-03 14:30:30.140241  23 25653 127 24.18 4847 23.48
2020-09-03 14:30:33.278499  24 28794 167 28.76 5401 23.58
2020-09-03 14:30:33.860439  25 29377 79 20.03 5588 23.80
2020-09-03 14:30:34.180970  26 29697 63 17.91 5592 23.80
2020-09-03 14:30:34.399449  27 29916 103 22.23 5597 24.23
2020-09-03 14:30:35.161837  28 30679 71 19.06 5784 24.23
2020-09-03 14:30:36.217783  29 31733 286 49.78 5970 23.91
2020-09-03 14:30:36.751402  30 32270 79 20.03 6158 24.34
2020-09-03 14:30:37.434096  31 32953 103 22.23 6162 23.80
2020-09-03 14:30:38.067452  32 33588 96 21.67 6349 23.91
2020-09-03 14:30:40.903514  33 36448 768 471.89 6902 23.91
