SD initialization failed!
Is there an SD card inserted?
#####################################################################################
### CosmicWatch: The Desktop Muon Detector
### Questions? saxani@mit.edu
### Distance: 5 cm; Angle: 0.0 degrees
### Comp_date Comp_time Event Ardn_time[ms] ADC[0-1023] SiPM[mV] Deadtime[ms] Temp[C]
#####################################################################################
DetectorID: NCBJ_026
DetectorMode: Slave
2020-09-06 16:07:47.775053 1 2635 184 31.36 0 24.44
2020-09-06 16:08:04.562557 2 19431 287 50.23 11 24.44
2020-09-06 16:08:09.989627 3 24865 350 66.46 17 24.44
2020-09-06 16:08:13.218500 4 28098 216 36.85 22 24.98
2020-09-06 16:08:16.747056 5 31631 255 43.96 31 24.44
2020-09-06 16:08:17.811927 6 32695 147 26.19 36 24.98
2020-09-06 16:08:19.533241 7 34419 97 21.75 42 24.44
2020-09-06 16:08:23.922568 8 38808 536 160.18 53 24.44
2020-09-06 16:08:27.025878 9 41918 56 16.76 60 24.44
2020-09-06 16:08:29.338804 10 44231 179 30.55 65 24.44
2020-09-06 16:08:31.385903 11 46278 271 46.93 70 24.98
2020-09-06 16:08:33.715970 12 48612 419 97.20 75 24.44
2020-09-06 16:08:34.528515 13 49427 159 27.66 81 24.44
2020-09-06 16:08:42.443146 14 57347 312 55.68 90 24.44
