#####################################################################################
### CosmicWatch: The Desktop Muon Detector
### Questions? saxani@mit.edu
### Distance: 5 cm; Angle: 0.0 degrees
### Comp_date Comp_time Event Ardn_time[ms] ADC[0-1023] SiPM[mV] Deadtime[ms] Temp[C]
#####################################################################################
DetectorID: NCBJ_026
DetectorMode: Slave
2020-09-04 18:47:36.946104  1 9516 176 30.09 2217 21.76
2020-09-04 18:47:43.701218  2 16276 255 43.96 3503 21.97
2020-09-04 18:48:06.703649  3 39296 352 66.89 7721 22.19
2020-09-04 18:48:10.702407  4 43297 172 29.49 8460 22.19
2020-09-04 18:48:13.752815  5 46355 240 41.21 9010 22.19
2020-09-04 18:48:23.925288  6 56536 120 23.58 10847 22.19
2020-09-04 18:48:33.078516  7 65696 207 35.26 12490 22.19
2020-09-04 18:48:47.889740  8 80522 209 35.61 15231 21.97
2020-09-04 18:48:54.811892  9 87450 316 56.81 16516 21.76
2020-09-04 18:49:07.838178  10 100487 184 31.36 18901 22.19
2020-09-04 18:49:09.593076  11 102243 268 46.26 19273 22.19
2020-09-04 18:49:10.791075  12 103442 204 34.73 19462 21.97
2020-09-04 18:49:15.652611  13 108308 280 48.67 20383 22.19
2020-09-04 18:49:57.791386  14 150485 236 40.44 28080 22.19
2020-09-04 18:50:02.884069  15 155583 120 23.58 29000 22.19
2020-09-04 18:50:14.513816  16 167223 262 45.24 31204 21.97
2020-09-04 18:50:22.198465  17 174914 271 46.93 32493 22.19
2020-09-04 18:50:31.943442  18 184669 259 44.69 34330 22.08
2020-09-04 18:50:34.620544  19 187348 195 33.17 34884 22.19
2020-09-04 18:50:42.884393  20 195619 179 30.55 36352 22.19
2020-09-04 18:50:45.928249  21 198667 184 31.36 36905 22.08
2020-09-04 18:51:24.801151  22 236214 188 32.01 43869 22.29
2020-09-04 18:51:36.239369  23 247685 78 19.92 45887 22.19
2020-09-04 18:51:36.944189  24 248368 335 61.77 46073 22.19
2020-09-04 18:51:37.138845  25 248563 291 50.97 46078 22.19
2020-09-04 18:51:42.453988  26 253883 140 25.42 47001 22.19
2020-09-04 18:51:43.264120  27 254693 263 45.37 47190 22.19
2020-09-04 18:52:03.235371  28 274683 255 43.96 50859 22.29
2020-09-04 18:52:14.513734  29 285970 504 143.61 52877 22.19
2020-09-04 18:52:16.835897  30 288297 152 26.78 53440 22.19
2020-09-04 18:52:27.508838  31 298978 192 32.67 55276 22.19
2020-09-04 18:52:29.044565  32 300516 316 56.81 55647 22.19
2020-09-04 18:52:35.869881  33 307347 224 38.29 56941 22.29
2020-09-04 18:52:43.897563  34 315382 248 42.69 58411 22.19
2020-09-04 18:52:44.773237  35 316258 220 37.58 58599 22.19
2020-09-04 18:52:54.696392  36 326191 335 61.77 60435 22.19
2020-09-04 18:53:01.724007  37 333225 220 37.58 61728 22.19
2020-09-04 18:53:06.679611  38 337997 455 117.03 62464 22.19
2020-09-04 18:53:17.733874  39 349249 348 65.64 64689 22.19
