#####################################################################################
### CosmicWatch: The Desktop Muon Detector
### Questions? saxani@mit.edu
### Distance: 5 cm; Angle: 0.0 degrees
### Comp_date Comp_time Event Ardn_time[ms] ADC[0-1023] SiPM[mV] Deadtime[ms] Temp[C]
#####################################################################################
DetectorID: NCBJ_026
DetectorMode: Master
2020-09-03 15:05:25.082912  1 467 216 36.85 187 24.44
2020-09-03 15:05:25.221515  2 606 240 41.21 191 24.44
2020-09-03 15:05:25.492788  3 877 224 38.29 195 24.44
2020-09-03 15:05:28.105721  4 3492 142 25.64 748 24.44
2020-09-03 15:05:29.113694  5 4502 63 17.91 934 24.66
2020-09-03 15:05:29.793905  6 4989 56 16.76 938 24.44
2020-09-03 15:05:33.937107  7 9328 56 16.76 1852 24.44
2020-09-03 15:05:34.178479  8 9567 81 20.25 1856 24.34
2020-09-03 15:05:34.211373  9 9574 327 59.28 1860 24.44
2020-09-03 15:05:34.236278  10 9600 254 43.77 1864 24.44
2020-09-03 15:05:35.512834  11 10902 103 22.23 2052 24.34
2020-09-03 15:05:36.940989  12 12330 124 23.92 2421 24.44
2020-09-03 15:05:37.272101  13 12662 359 69.86 2426 24.12
2020-09-03 15:05:38.838655  14 14232 56 16.76 2798 24.44
2020-09-03 15:05:38.879519  15 14272 172 29.49 2803 24.98
2020-09-03 15:05:39.236597  16 14629 199 33.86 2807 24.44
2020-09-03 15:05:39.401158  17 14794 108 22.63 2811 24.44
2020-09-03 15:05:41.004007  18 16399 486 135.98 3181 24.44
2020-09-03 15:05:42.519895  19 17916 55 16.58 3372 24.44
2020-09-03 15:05:45.144334  20 20543 480 130.21 3922 24.44
2020-09-03 15:05:45.277977  21 20676 159 27.66 3927 24.44
2020-09-03 15:05:45.324849  22 20723 163 28.20 3931 24.44
2020-09-03 15:05:45.516338  23 20916 67 18.51 3935 24.44
2020-09-03 15:05:47.432489  24 22833 71 19.06 4305 24.44
2020-09-03 15:05:47.906262  25 23307 252 43.42 4491 24.44
2020-09-03 15:05:52.366954  26 27771 110 22.78 5228 24.44
2020-09-03 15:05:54.084584  27 29492 94 21.50 5598 24.44
2020-09-03 15:05:54.407695  28 29814 295 51.75 5602 24.44
2020-09-03 15:05:54.440634  29 29838 103 22.23 5606 24.44
2020-09-03 15:05:56.402731  30 31812 89 21.05 5976 24.44
2020-09-03 15:05:57.349401  31 32758 108 22.63 6163 24.44
2020-09-03 15:05:57.557030  32 32966 67 18.51 6167 24.44
2020-09-03 15:05:58.246709  33 33656 152 26.78 6354 24.34
2020-09-03 15:05:58.443104  34 33853 88 20.96 6358 24.44
2020-09-03 15:05:59.404181  35 34814 121 23.66 6545 24.44
2020-09-03 15:05:59.901573  36 35314 81 20.25 6733 24.44
2020-09-03 15:06:00.254866  37 35666 83 20.46 6737 24.44
2020-09-03 15:06:04.839309  38 40254 184 31.36 7656 24.34
2020-09-03 15:06:04.964928  39 40381 176 30.09 7660 24.44
2020-09-03 15:06:06.189397  40 41607 192 32.67 7847 24.34
2020-09-03 15:06:08.217795  41 43636 108 22.63 8217 24.44
2020-09-03 15:06:08.332730  42 43752 63 17.91 8221 24.44
2020-09-03 15:06:09.964541  43 45384 248 42.69 8590 24.44
2020-09-03 15:06:11.160019  44 46579 371 73.82 8778 24.44
2020-09-03 15:06:12.455995  45 47879 368 72.93 8966 24.66
2020-09-03 15:06:13.176272  46 48597 231 39.55 9154 24.44
2020-09-03 15:06:14.912696  47 50336 176 30.09 9525 24.44
2020-09-03 15:06:16.050203  48 51476 192 32.67 9712 24.44
2020-09-03 15:06:17.478698  49 52906 86 20.77 9899 24.44
2020-09-03 15:06:17.974165  50 53401 167 28.76 10086 24.44
2020-09-03 15:06:18.834348  51 54262 62 17.75 10273 24.44
2020-09-03 15:06:23.500647  52 58933 195 33.17 11006 24.34
2020-09-03 15:06:25.436923  53 60870 51 15.86 11376 24.44
2020-09-03 15:06:25.792105  54 61225 172 29.49 11562 24.44
2020-09-03 15:06:26.952730  55 62388 376 76.43 11749 24.44
2020-09-03 15:06:28.002624  56 63438 102 22.15 11937 24.44
2020-09-03 15:06:28.366448  57 63803 56 16.76 11941 24.44
2020-09-03 15:06:28.505100  58 63942 199 33.86 11946 24.44
2020-09-03 15:06:29.891480  59 65330 88 20.96 12316 24.44
2020-09-03 15:06:29.924391  60 65346 79 20.03 12320 24.44
2020-09-03 15:06:34.264539  61 69705 49 15.48 13056 24.44
2020-09-03 15:06:36.011873  62 71453 120 23.58 13424 24.44
2020-09-03 15:06:36.043760  63 71479 60 17.43 13429 24.44
