SD initialization failed!
Is there an SD card inserted?
#####################################################################################
### CosmicWatch: The Desktop Muon Detector
### Questions? saxani@mit.edu
### Comp_date Comp_time Comp_time[ms] Event Ardn_time[ms] ADC[0-1023] SiPM[mV] Deadtime[ms] Temp[C]
#####################################################################################
DetectorID: NCBJ_026
DetectorMode: Master
2020-08-28 18:41:01.924067 4457 1 2948 127 24.18 0 31.86
2020-08-28 18:41:03.067761 5600 2 4091 248 42.69 5 31.64
2020-08-28 18:41:04.588300 7121 3 5630 56 16.76 10 31.86
2020-08-28 18:41:04.632269 7165 4 5654 243 41.74 15 31.96
2020-08-28 18:41:06.013174 8546 5 7041 86 20.77 20 31.86
2020-08-28 18:41:06.242678 8775 6 7269 143 25.74 25 31.86
2020-08-28 18:41:07.799542 10332 7 8827 88 20.96 30 31.64
2020-08-28 18:41:10.040983 12573 8 11068 103 22.23 35 31.86
2020-08-28 18:41:10.374498 12907 9 11402 344 64.67 40 31.75
2020-08-28 18:41:11.184295 13717 10 12211 312 55.68 45 31.86
2020-08-28 18:41:11.464547 13997 11 12491 115 23.18 50 31.75
2020-08-28 18:41:11.950579 14483 12 12979 385 80.11 55 31.86
2020-08-28 18:41:12.270142 14803 13 13298 83 20.46 60 31.96
2020-08-28 18:41:13.119389 15652 14 14149 99 21.91 65 31.86
2020-08-28 18:41:13.840546 16373 15 14870 96 21.67 70 31.64
2020-08-28 18:41:15.869841 18402 16 16920 63 17.91 75 31.64
2020-08-28 18:41:15.918711 18451 17 16927 312 55.68 80 31.75
2020-08-28 18:41:16.530379 19063 18 17561 88 20.96 85 31.96
2020-08-28 18:41:17.409302 19942 19 18441 158 27.53 90 31.86
2020-08-28 18:41:17.635689 20168 20 18667 68 18.65 95 31.96
2020-08-28 18:41:17.757372 20290 21 18807 448 112.41 100 31.96
2020-08-28 18:41:17.810229 20343 22 18841 312 55.68 105 31.96
2020-08-28 18:41:17.939863 20472 23 18971 156 27.28 110 31.86
2020-08-28 18:41:18.064503 20597 24 19096 112 22.94 115 31.96
2020-08-28 18:41:21.539735 24072 25 22574 96 21.67 120 31.96
2020-08-28 18:41:22.132174 24665 26 23166 48 15.29 125 31.96
2020-08-28 18:41:22.624892 25157 27 23659 60 17.43 130 31.86
2020-08-28 18:41:22.677714 25210 28 23712 384 80.08 135 31.75
2020-08-28 18:41:23.178395 25711 29 24213 94 21.50 140 31.86
2020-08-28 18:41:23.677200 26210 30 24714 95 21.58 145 31.64
2020-08-28 18:41:24.984746 27517 31 26019 323 58.48 150 31.96
2020-08-28 18:41:28.953242 31486 32 29991 67 18.51 155 31.75
2020-08-28 18:41:30.966249 33499 33 32006 65 18.22 160 31.96
2020-08-28 18:41:31.484126 34017 34 32524 71 19.06 165 31.96
2020-08-28 18:41:31.555928 34088 35 32595 70 18.93 170 31.96
2020-08-28 18:41:32.773298 35306 36 33835 167 28.76 175 31.96
2020-08-28 18:41:32.825160 35358 37 33856 120 23.58 180 32.07
2020-08-28 18:41:33.197306 35730 38 34239 163 28.20 185 31.86
2020-08-28 18:41:33.586441 36119 39 34628 241 41.39 190 31.96
2020-08-28 18:41:36.025301 38558 40 37067 206 35.07 195 31.86
2020-08-28 18:41:36.592964 39125 41 37635 135 24.92 200 31.75
2020-08-28 18:41:37.945414 40478 42 38988 270 46.71 205 31.86
2020-08-28 18:41:38.175875 40708 43 39221 92 21.32 210 31.86
2020-08-28 18:41:38.495037 41028 44 39539 403 88.99 215 31.75
2020-08-28 18:41:38.897548 41430 45 39942 238 40.82 220 31.75
2020-08-28 18:41:40.529972 43062 46 41577 88 20.96 225 31.96
2020-08-28 18:41:42.404565 44937 47 43453 70 18.93 230 31.96
2020-08-28 18:41:42.998131 45531 48 44045 291 50.97 235 31.96
2020-08-28 18:41:43.934086 46467 49 44983 71 19.06 240 31.86
2020-08-28 18:41:44.858280 47391 50 45907 71 19.06 245 31.64
2020-08-28 18:41:45.554402 48087 51 46604 71 19.06 250 31.64
2020-08-28 18:41:46.476149 49009 52 47525 63 17.91 255 31.96
2020-08-28 18:41:47.099694 49632 53 48149 108 22.63 260 31.96
2020-08-28 18:41:47.586393 50119 54 48635 271 46.93 265 31.96
2020-08-28 18:41:49.274241 51807 55 50337 163 28.20 270 31.86
2020-08-28 18:41:49.326124 51859 56 50377 92 21.32 275 31.96
2020-08-28 18:41:49.746510 52279 57 50798 147 26.19 280 31.96
2020-08-28 18:41:52.914435 55447 58 53967 166 28.62 285 31.96
2020-08-28 18:41:53.212639 55745 59 54266 278 48.30 290 31.64
2020-08-28 18:41:54.872480 57405 60 55927 271 46.93 295 31.86
2020-08-28 18:41:56.184307 58717 61 57240 56 16.76 300 31.64
2020-08-28 18:41:58.178114 60711 62 59235 174 29.79 305 31.96
2020-08-28 18:41:59.882126 62415 63 60941 76 19.69 310 31.96
2020-08-28 18:42:00.985926 63518 64 62066 355 68.30 315 31.96
2020-08-28 18:42:01.036761 63569 65 62074 97 21.75 320 31.96
2020-08-28 18:42:01.280153 63813 66 62340 92 21.32 325 31.86
2020-08-28 18:42:02.623919 65156 67 63683 184 31.36 330 31.64
2020-08-28 18:42:02.979927 65512 68 64041 195 33.17 335 31.64
2020-08-28 18:42:03.257230 65790 69 64316 496 144.49 340 31.96
2020-08-28 18:42:04.534506 67067 70 65595 305 53.88 345 31.86
2020-08-28 18:42:04.977336 67510 71 66039 121 23.66 350 31.64
2020-08-28 18:42:05.711489 68244 72 66774 158 27.53 355 31.96
2020-08-28 18:42:05.790278 68323 73 66852 83 20.46 360 31.64
2020-08-28 18:42:07.388471 69921 74 68451 231 39.55 365 31.86
2020-08-28 18:42:07.712642 70245 75 68776 70 18.93 370 31.96
2020-08-28 18:42:09.280223 71813 76 70346 56 16.76 375 31.75
2020-08-28 18:42:09.510629 72043 77 70575 152 26.78 380 31.96
2020-08-28 18:42:09.565477 72098 78 70630 63 17.91 385 31.86
2020-08-28 18:42:09.685157 72218 79 70751 88 20.96 390 31.96
2020-08-28 18:42:11.924882 74457 80 72991 56 16.76 395 31.86
2020-08-28 18:42:13.627245 76160 81 74696 88 20.96 400 31.86
2020-08-28 18:42:14.585281 77118 82 75653 255 43.96 405 31.86
2020-08-28 18:42:15.514139 78047 83 76583 60 17.43 410 31.64
2020-08-28 18:42:19.032953 81565 84 80103 211 35.96 415 31.86
2020-08-28 18:42:19.209476 81742 85 80280 211 35.96 420 31.96
2020-08-28 18:42:19.684211 82217 86 80755 415 95.00 425 31.64
2020-08-28 18:42:20.274280 82807 87 81346 270 46.71 430 31.96
2020-08-28 18:42:20.430492 82963 88 81503 350 66.46 435 31.64
2020-08-28 18:42:20.705818 83238 89 81778 195 33.17 440 31.86
2020-08-28 18:42:21.357974 83890 90 82433 51 15.86 445 31.64
2020-08-28 18:42:21.683191 84216 91 82755 112 22.94 450 31.86
2020-08-28 18:42:22.493273 85026 92 83566 143 25.74 455 31.86
2020-08-28 18:42:24.773443 87306 93 85849 159 27.66 460 31.96
2020-08-28 18:42:25.325971 87858 94 86402 76 19.69 465 31.86
2020-08-28 18:42:26.287649 88820 95 87363 319 57.64 470 31.75
2020-08-28 18:42:26.620949 89153 96 87696 278 48.30 475 31.86
2020-08-28 18:42:27.502703 90035 97 88580 227 38.83 480 31.75
2020-08-28 18:42:27.567575 90100 98 88644 71 19.06 485 31.96
2020-08-28 18:42:28.082196 90615 99 89157 236 40.44 490 31.75
2020-08-28 18:42:28.445212 90978 100 89522 224 38.29 495 31.86
2020-08-28 18:42:28.614324 91147 101 89691 92 21.32 500 31.86
2020-08-28 18:42:30.160131 92693 102 91236 255 43.96 505 31.86
2020-08-28 18:42:30.392496 92925 103 91471 94 21.50 510 31.86
2020-08-28 18:42:31.766473 94299 104 92846 88 20.96 515 31.96
2020-08-28 18:42:32.297585 94830 105 93375 167 28.76 520 31.96
2020-08-28 18:42:32.590811 95123 106 93670 71 19.06 525 31.86
2020-08-28 18:42:33.396779 95929 107 94497 252 43.42 530 31.96
2020-08-28 18:42:33.449682 95982 108 94529 216 36.85 535 31.96
2020-08-28 18:42:34.594912 97127 109 95676 280 48.67 540 31.64
2020-08-28 18:42:34.705616 97238 110 95785 180 30.71 545 31.86
2020-08-28 18:42:34.852248 97385 111 95934 60 17.43 550 31.64
2020-08-28 18:42:35.303133 97836 112 96382 334 61.44 555 31.96
2020-08-28 18:42:36.086152 98619 113 97166 120 23.58 560 31.86
2020-08-28 18:42:36.712572 99245 114 97796 76 19.69 565 31.96
2020-08-28 18:42:38.641697 101174 115 99745 56 16.76 570 31.64
2020-08-28 18:42:38.692596 101225 116 99752 51 15.86 575 32.07
2020-08-28 18:42:39.629643 102162 117 100734 110 22.78 580 31.96
2020-08-28 18:42:40.144784 102677 118 101251 255 43.96 585 31.86
2020-08-28 18:42:40.197643 102730 119 101303 240 41.21 590 31.86
2020-08-28 18:42:40.392123 102925 120 101497 224 38.29 595 31.86
2020-08-28 18:42:40.930912 103463 121 102038 248 42.69 600 31.86
2020-08-28 18:42:41.855775 104388 122 102939 83 20.46 606 31.96
2020-08-28 18:42:43.819984 106352 123 104929 224 38.29 611 31.86
2020-08-28 18:42:44.798529 107331 124 105886 60 17.43 616 31.64
2020-08-28 18:42:45.152672 107685 125 106261 281 48.90 621 31.96
