CosmicWatchDetector
Bravo
Creating file: FileM177.txt
#####################################################################################
### CosmicWatch: The Desktop Muon Detector
### Questions? saxani@mit.edu
### Distance: 7 cm; Angle: 15.0 degrees
### Comp_date Comp_time Event Ardn_time[ms] ADC[0-1023] SiPM[mV] Deadtime[ms] Temp[C] Rate[N/s]
#####################################################################################
DetectorID: Bravo
DetectorMode: Master

2021-04-25 21:24:23.962 1 1513 60 17.43 0 23.80 0.092
2021-04-25 21:24:24.067 2 1596 287 50.23 14 23.80 0.182
2021-04-25 21:24:24.227 3 1777 103 22.23 32 23.80 0.269
2021-04-25 21:24:24.375 4 1924 255 43.96 50 24.23 0.354
2021-04-25 21:24:26.286 5 3838 355 68.30 68 24.12 0.379
2021-04-25 21:24:26.701 6 4254 71 19.06 86 23.80 0.441
2021-04-25 21:24:28.820 7 6375 94 21.50 108 23.91 0.445
2021-04-25 21:24:29.225 8 6781 96 21.67 126 23.91 0.496
2021-04-25 21:24:30.092 9 7648 192 32.67 144 23.91 0.529
2021-04-25 21:24:30.360 10 7916 227 38.83 162 23.80 0.579
2021-04-25 21:24:30.646 11 8202 115 23.18 180 23.80 0.626
2021-04-25 21:24:31.058 12 8606 79 20.03 198 24.12 0.668
2021-04-25 21:24:32.922 13 10480 385 80.11 216 23.91 0.655
2021-04-25 21:24:34.669 14 12232 88 20.96 234 23.91 0.649
2021-04-25 21:24:34.799 15 12362 54 16.41 252 23.91 0.691
2021-04-25 21:24:35.390 16 12968 268 46.26 270 23.91 0.717
2021-04-25 21:24:35.443 17 13003 248 42.69 288 23.91 0.76
2021-04-25 21:24:37.966 18 15538 70 18.93 306 23.91 0.724
2021-04-25 21:24:38.056 19 15582 120 23.58 324 23.80 0.761
2021-04-25 21:24:38.382 20 15949 81 20.25 342 23.80 0.791
2021-04-25 21:24:39.682 21 17248 248 42.69 360 23.80 0.79
2021-04-25 21:24:40.070 22 17610 71 19.06 378 24.23 0.815
2021-04-25 21:24:40.302 23 17870 97 21.75 396 23.91 0.845
2021-04-25 21:24:41.344 24 18912 231 39.55 417 23.80 0.849
2021-04-25 21:24:41.688 25 19257 120 23.58 435 23.91 0.874
2021-04-25 21:24:41.753 26 19322 224 38.29 453 23.80 0.907
2021-04-25 21:24:41.964 27 19533 300 52.79 471 23.80 0.935
2021-04-25 21:24:42.961 28 20532 80 20.14 489 24.12 0.937
2021-04-25 21:24:43.240 29 20811 103 22.23 507 24.23 0.962
2021-04-25 21:24:43.300 30 20871 332 61.17 525 24.23 0.993
2021-04-25 21:24:45.055 31 22625 167 28.76 543 23.80 0.97
2021-04-25 21:24:46.615 32 24190 147 26.19 561 24.23 0.954
2021-04-25 21:24:47.433 33 25010 83 20.46 579 23.58 0.961
2021-04-25 21:24:48.155 34 25732 192 32.67 597 23.91 0.97
2021-04-25 21:24:48.288 35 25867 88 20.96 615 23.91 0.994
2021-04-25 21:24:49.686 36 27264 255 43.96 633 23.91 0.984
2021-04-25 21:24:49.972 37 27572 121 23.66 652 23.91 1.003
2021-04-25 21:24:50.055 38 27600 376 76.43 670 23.80 1.028
2021-04-25 21:24:51.252 39 28835 56 16.76 688 23.91 1.022
2021-04-25 21:24:52.559 40 30142 177 30.25 706 23.91 1.013
2021-04-25 21:24:52.928 41 30511 112 22.94 724 23.80 1.029
2021-04-25 21:24:53.211 42 30795 240 41.21 745 23.80 1.047
2021-04-25 21:24:53.525 43 31110 88 20.96 763 23.48 1.063
2021-04-25 21:24:54.515 44 32101 48 15.29 781 24.23 1.062
2021-04-25 21:24:55.902 45 33488 224 38.29 799 23.80 1.051
2021-04-25 21:24:56.168 46 33757 48 15.29 817 23.58 1.068
2021-04-25 21:24:57.228 47 34818 51 15.86 835 23.80 1.065
2021-04-25 21:24:57.491 48 35079 368 72.93 853 23.80 1.081
2021-04-25 21:24:57.955 49 35545 103 22.23 871 23.80 1.092
2021-04-25 21:24:58.563 50 36154 88 20.96 889 23.91 1.099
2021-04-25 21:24:59.630 51 37222 94 21.50 907 23.91 1.096
2021-04-25 21:24:59.966 52 37560 56 16.76 925 23.91 1.109
2021-04-25 21:25:00.634 53 38227 231 39.55 943 23.80 1.115
2021-04-25 21:25:00.761 54 38355 63 17.91 961 23.80 1.133
2021-04-25 21:25:01.433 55 39028 167 28.76 979 23.91 1.138
2021-04-25 21:25:01.693 56 39287 143 25.74 997 24.23 1.152
2021-04-25 21:25:01.823 57 39418 96 21.67 1014 24.12 1.17
2021-04-25 21:25:02.231 58 39825 408 90.57 1033 23.48 1.18
2021-04-25 21:25:02.321 59 39932 156 27.28 1054 23.80 1.198
2021-04-25 21:25:02.376 60 39970 176 30.09 1072 23.91 1.217
2021-04-25 21:25:02.655 61 40250 110 22.78 1090 24.23 1.231
2021-04-25 21:25:03.055 62 40625 364 71.71 1108 23.91 1.241
2021-04-25 21:25:03.675 63 41271 230 39.39 1126 23.80 1.245
2021-04-25 21:25:05.099 64 42698 326 59.13 1144 23.91 1.23
2021-04-25 21:25:05.516 65 43114 161 27.93 1162 23.91 1.24
2021-04-25 21:25:08.390 66 45993 78 19.92 1180 23.48 1.193
2021-04-25 21:25:08.490 67 46093 57 16.93 1199 23.91 1.209
2021-04-25 21:25:08.595 68 46198 172 29.49 1217 23.91 1.225
2021-04-25 21:25:09.187 69 46790 143 25.74 1235 23.91 1.23
2021-04-25 21:25:10.201 70 47827 451 113.08 1253 24.23 1.226
2021-04-25 21:25:10.492 71 48097 184 31.36 1271 23.91 1.237
2021-04-25 21:25:12.304 72 49911 280 48.67 1289 24.23 1.216
2021-04-25 21:25:12.523 73 50133 63 17.91 1307 24.23 1.228
2021-04-25 21:25:14.878 74 52489 124 23.92 1325 24.12 1.198
2021-04-25 21:25:15.211 75 52821 252 43.42 1346 24.23 1.207
2021-04-25 21:25:15.390 76 53001 339 62.98 1364 23.48 1.22
2021-04-25 21:25:15.911 77 53523 103 22.23 1382 23.91 1.226
2021-04-25 21:25:17.257 78 54872 76 19.69 1400 24.23 1.216
2021-04-25 21:25:17.310 79 54923 248 42.69 1418 23.91 1.23
2021-04-25 21:25:17.542 80 55156 238 40.82 1436 23.80 1.241
2021-04-25 21:25:18.161 81 55776 335 61.77 1454 23.80 1.245
2021-04-25 21:25:18.527 82 56142 131 24.54 1472 24.23 1.253
2021-04-25 21:25:21.171 83 58789 255 43.96 1490 23.91 1.219
2021-04-25 21:25:21.754 84 59374 167 28.76 1508 24.23 1.223
2021-04-25 21:25:21.917 85 59536 112 22.94 1526 24.01 1.235
2021-04-25 21:25:22.117 86 59738 192 32.67 1544 24.23 1.246
2021-04-25 21:25:22.249 87 59869 358 69.10 1562 23.91 1.258
2021-04-25 21:25:24.766 88 62389 57 16.93 1580 24.23 1.228
2021-04-25 21:25:25.327 89 62951 103 22.23 1598 23.80 1.232
2021-04-25 21:25:25.571 90 63196 63 17.91 1616 24.23 1.242
2021-04-25 21:25:25.722 91 63348 79 20.03 1634 23.80 1.253
2021-04-25 21:25:26.533 92 64159 108 22.63 1655 23.91 1.253
2021-04-25 21:25:26.820 93 64446 304 53.73 1673 23.91 1.261
2021-04-25 21:25:28.047 94 65656 376 76.43 1691 24.12 1.254
2021-04-25 21:25:28.548 95 66177 236 40.44 1709 23.80 1.259
2021-04-25 21:25:29.678 96 67311 83 20.46 1727 24.23 1.253
2021-04-25 21:25:29.877 97 67507 222 37.96 1746 23.80 1.263
2021-04-25 21:25:30.654 98 68284 103 22.23 1764 23.80 1.263
2021-04-25 21:25:31.941 99 69574 268 46.26 1782 23.80 1.255
2021-04-25 21:25:32.450 100 70083 71 19.06 1800 23.48 1.26
2021-04-25 21:25:32.728 101 70385 147 26.19 1818 24.23 1.268
2021-04-25 21:25:33.950 102 71585 71 19.06 1836 23.80 1.261
2021-04-25 21:25:35.849 103 73508 220 37.58 1854 24.12 1.245
2021-04-25 21:25:37.068 104 74685 88 20.96 1872 23.80 1.238
2021-04-25 21:25:38.775 105 76440 211 35.96 1890 23.80 1.225
2021-04-25 21:25:39.251 106 76916 172 29.49 1908 23.80 1.23
2021-04-25 21:25:40.258 107 77922 63 17.91 1926 23.91 1.227
2021-04-25 21:25:40.313 108 77955 307 54.48 1944 24.12 1.238
2021-04-25 21:25:40.736 109 78380 67 18.51 1965 23.80 1.244
2021-04-25 21:25:42.215 110 79861 70 18.93 1983 23.91 1.234
2021-04-25 21:25:42.627 111 80273 96 21.67 2001 23.91 1.24
2021-04-25 21:25:42.965 112 80634 147 26.19 2019 23.80 1.246
2021-04-25 21:25:43.321 113 80991 335 61.77 2037 24.23 1.252
2021-04-25 21:25:44.145 114 81793 433 104.37 2055 24.12 1.252
2021-04-25 21:25:45.782 115 83433 71 19.06 2073 23.80 1.241
2021-04-25 21:25:46.228 116 83881 64 18.06 2091 24.23 1.245
2021-04-25 21:25:46.301 117 83952 56 16.76 2108 23.91 1.255
2021-04-25 21:25:46.622 118 84273 435 104.92 2126 23.80 1.262
2021-04-25 21:25:47.265 119 84939 120 23.58 2144 23.80 1.264
2021-04-25 21:25:48.376 120 86053 220 37.58 2162 23.80 1.259
2021-04-25 21:25:49.548 121 87225 286 49.78 2180 24.23 1.254
2021-04-25 21:25:49.620 122 87274 49 15.48 2198 23.80 1.264
2021-04-25 21:25:49.778 123 87456 152 26.78 2216 23.91 1.272
2021-04-25 21:25:52.052 124 89679 71 19.06 2234 23.91 1.253
2021-04-25 21:25:52.063 125 89711 135 24.92 2255 23.80 1.263
2021-04-25 21:25:52.550 126 90231 225 38.48 2273 23.91 1.267
2021-04-25 21:25:53.532 127 91215 312 55.68 2292 24.12 1.264
2021-04-25 21:25:54.154 128 91838 143 25.74 2310 23.80 1.266
2021-04-25 21:25:55.270 129 92955 103 22.23 2328 23.91 1.262
2021-04-25 21:25:56.473 130 94159 134 24.82 2346 23.80 1.257
2021-04-25 21:25:56.536 131 94200 51 15.86 2364 23.48 1.266
2021-04-25 21:25:56.644 132 94330 184 31.36 2382 23.80 1.275
2021-04-25 21:25:56.807 133 94494 140 25.42 2400 23.91 1.282
2021-04-25 21:25:57.197 134 94861 67 18.51 2418 24.01 1.287
2021-04-25 21:25:58.218 135 95908 192 32.67 2436 24.12 1.284
2021-04-25 21:25:58.621 136 96310 193 32.84 2454 23.91 1.289
2021-04-25 21:25:58.892 137 96582 120 23.58 2472 23.80 1.295
2021-04-25 21:25:59.957 138 97649 312 55.68 2490 23.48 1.291
2021-04-25 21:26:00.420 139 98111 335 61.77 2508 23.80 1.295
